customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,state,city,latitude,longitude,age,married,referred_a_friend,number_of_referrals,offer,avg_monthly_gb_download,streaming_music,unlimited_data,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_level,open_issue_count,close_issue_count,support_interaction_count,resolution_status_open_closed
2868-MZAGQ,Male  ,0,No     ,No        ,1,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,Yes                ,Month-to-month,Yes             ,Electronic check         ,79.25,California,Modesto               ,37.639029,-120.964772,49,No     ,No               ,0,Offer E,5,Yes            ,Yes           ,0.0,0,19.98,99.23,Low,8,0,8,Resolved
3889-VWBID,Male  ,0,Yes    ,Yes       ,68,Yes         ,No              ,DSL            ,Yes                ,Yes                ,Yes                ,Two year      ,No              ,Bank transfer (automatic),82.85,California,Antelope              ,38.715498,-121.363411,52,Yes    ,Yes              ,1,None   ,27,Yes            ,Yes           ,0.0,0,1876.12,7652.57,High,1,5,6,NotResolved
0464-WJTKO,Female,0,Yes    ,Yes       ,72,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Two year      ,No              ,Bank transfer (automatic),20.1,California,Cedarville            ,41.505916,-120.152505,39,Yes    ,Yes              ,10,None   ,0,No             ,No            ,0.0,0,1020.24,2481.09,High,0,4,4,Resolved
8016-NCFVO,Male  ,1,No     ,No        ,55,Yes         ,Yes             ,Fiber optic    ,Yes                ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,116.5,California,Glendale              ,34.153338,-118.262974,70,No     ,No               ,0,None   ,10,No             ,Yes           ,0.0,0,1611.5,7994.05,High,0,6,6,Resolved
0402-CQAJN,Female,0,No     ,No        ,37,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Bank transfer (automatic),101.9,California,El Monte              ,34.074492,-118.01462,22,No     ,No               ,0,None   ,59,Yes            ,Yes           ,0.0,0,889.48,4434.83,Medium,8,1,9,NotResolved
7722-VJRQD,Male  ,0,Yes    ,Yes       ,72,No          ,No phone service,DSL            ,Yes                ,Yes                ,Yes                ,Two year      ,No              ,Bank transfer (automatic),60.95,California,Brooks                ,38.809804,-122.241383,38,Yes    ,Yes              ,8,None   ,15,Yes            ,Yes           ,0.0,0,0.0,4549.05,High,0,3,3,Resolved
3523-BRGUW,Male  ,1,No     ,No        ,26,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,One year      ,No              ,Credit card (automatic)  ,19.3,California,Los Altos             ,37.349546,-122.134356,65,No     ,No               ,0,Offer C,0,No             ,No            ,9.49,0,776.88,1271.59,High,6,0,6,Resolved
8155-IBNHG,Female,0,Yes    ,No        ,24,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Credit card (automatic)  ,75.4,California,San Diego             ,32.747484,-117.166877,55,Yes    ,Yes              ,1,None   ,29,No             ,Yes           ,0.0,0,425.52,2173.37,Medium,7,0,7,Resolved
0479-HMSWA,Female,0,No     ,Yes       ,26,Yes         ,No              ,Fiber optic    ,Yes                ,Yes                ,Yes                ,Two year      ,Yes             ,Electronic check         ,105.45,California,San Clemente          ,33.429488,-117.609432,63,No     ,No               ,0,Offer C,19,Yes            ,Yes           ,0.0,0,64.48,2779.78,High,6,1,7,Resolved
0880-FVFWF,Male  ,0,No     ,No        ,56,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,86.4,California,Livermore             ,37.571748,-121.659562,32,No     ,No               ,0,Offer B,13,No             ,Yes           ,0.0,0,2080.4,7002.799999999999,High,6,0,6,Resolved
7196-LIWRH,Female,0,No     ,No        ,6,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Two year      ,No              ,Mailed check             ,19.55,California,Oroville              ,39.624561,-121.552866,61,No     ,No               ,0,Offer E,0,No             ,No            ,0.0,0,44.1,168.55,High,6,0,6,Resolved
4531-AUZNK,Female,0,Yes    ,Yes       ,51,Yes         ,Yes             ,Fiber optic    ,Yes                ,Yes                ,No                 ,One year      ,Yes             ,Mailed check             ,95.15,California,Oakland               ,37.808731,-122.238708,21,Yes    ,Yes              ,2,Offer B,47,Yes            ,Yes           ,0.0,0,939.42,5939.47,Medium,1,3,4,NotResolved
3165-HDOEW,Male  ,0,Yes    ,Yes       ,1,Yes         ,No              ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Mailed check             ,45.85,California,Salida                ,37.713152,-121.08739,47,Yes    ,Yes              ,1,None   ,6,No             ,Yes           ,0.0,0,14.9,60.75,Low,7,0,7,Resolved
4228-ZGYUW,Male  ,0,No     ,No        ,4,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,Yes                ,Month-to-month,Yes             ,Electronic check         ,90.05,California,San Francisco         ,37.791998,-122.408653,42,No     ,No               ,0,Offer E,11,Yes            ,No            ,0.0,30,48.96,447.06,Medium,9,1,10,Resolved
4192-GORJT,Male  ,0,Yes    ,No        ,5,Yes         ,No              ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,94.45,California,Fremont               ,37.555473,-122.080312,43,Yes    ,Yes              ,1,None   ,24,Yes            ,Yes           ,0.0,0,196.8,694.9000000000001,Low,7,1,8,Resolved
8022-BECSI,Male  ,0,No     ,No        ,22,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,One year      ,No              ,Mailed check             ,19.6,California,Santa Ysabel          ,33.174725,-116.743329,62,No     ,No               ,0,None   ,0,No             ,No            ,0.0,0,450.12,872.62,High,1,4,5,Resolved
3935-TBRZZ,Male  ,0,Yes    ,Yes       ,44,Yes         ,Yes             ,No             ,No internet service,No internet service,No internet service,One year      ,No              ,Mailed check             ,25.7,California,Twentynine Palms      ,34.457829,-116.139589,54,Yes    ,Yes              ,10,Offer B,0,No             ,No            ,0.0,0,674.52,1785.02,Medium,8,0,8,Resolved
7377-DMMRI,Male  ,0,No     ,No        ,2,Yes         ,No              ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,47.8,California,Exeter                ,36.301689,-119.018233,35,No     ,No               ,0,Offer E,11,No             ,Yes           ,0.0,0,27.46,119.91,Low,8,0,8,Resolved
6661-HBGWL,Female,1,No     ,No        ,42,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Bank transfer (automatic),104.75,California,Mineral               ,40.408796,-121.579609,69,No     ,No               ,0,None   ,12,No             ,Yes           ,0.0,0,681.24,5004.69,Low,7,1,8,Resolved
