customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,state,city,latitude,longitude,age,married,referred_a_friend,number_of_referrals,offer,avg_monthly_gb_download,streaming_music,unlimited_data,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_level,open_issue_count,close_issue_count,support_interaction_count,resolution_status_open_closed
9507-EXLTT,Female,0,Yes    ,No        ,1,Yes         ,No              ,Fiber optic    ,No                 ,Yes                ,No                 ,Month-to-month,Yes             ,Bank transfer (automatic),79.35,California,Seaside               ,36.625114,-121.823565,30,Yes    ,Yes              ,2,Offer E,52,No             ,Yes           ,0.0,0,23.63,102.98,Low,7,1,8,Resolved
4424-TKOPW,Male  ,1,No     ,No        ,2,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,93.85,California,Crestline             ,34.248061,-117.29028,70,No     ,No               ,0,None   ,14,No             ,Yes           ,0.0,0,50.38,247.13,Low,7,1,8,Resolved
5552-ZNFSJ,Male  ,0,No     ,No        ,1,Yes         ,No              ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,No              ,Electronic check         ,45.3,California,Santa Rosa            ,38.394091,-122.739814,49,No     ,No               ,0,None   ,28,No             ,Yes           ,0.0,0,34.37,79.66999999999999,Medium,6,1,7,NotResolved
7206-PQBBZ,Male  ,1,Yes    ,No        ,11,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,70.2,California,Fontana               ,34.136367,-117.460803,76,Yes    ,Yes              ,7,Offer D,29,No             ,Yes           ,0.0,0,268.62,1103.3200000000002,Medium,0,3,3,Resolved
7625-XCQRH,Female,0,No     ,No        ,11,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,76.5,California,Strathmore            ,36.141319,-119.129075,48,No     ,No               ,0,None   ,4,No             ,Yes           ,0.0,0,171.6,1009.55,Medium,7,0,7,NotResolved
1897-OKVMW,Female,0,Yes    ,Yes       ,64,Yes         ,Yes             ,DSL            ,Yes                ,Yes                ,Yes                ,Two year      ,Yes             ,Mailed check             ,90.6,California,Lathrop               ,37.80821,-121.308401,44,Yes    ,Yes              ,3,None   ,19,Yes            ,Yes           ,0.0,0,2368.0,8185.45,High,1,5,6,Resolved
3566-CAAYU,Female,0,Yes    ,Yes       ,64,No          ,No phone service,DSL            ,Yes                ,No                 ,Yes                ,Two year      ,No              ,Electronic check         ,49.85,California,Cayucos               ,35.511833,-120.918713,28,Yes    ,Yes              ,3,Offer B,59,Yes            ,Yes           ,0.0,0,0.0,3210.35,High,1,6,7,NotResolved
2830-LEWOA,Male  ,0,Yes    ,Yes       ,61,Yes         ,No              ,Fiber optic    ,Yes                ,Yes                ,Yes                ,One year      ,No              ,Credit card (automatic)  ,103.9,California,Jamestown             ,37.84771,-120.486589,37,Yes    ,Yes              ,3,Offer B,19,Yes            ,Yes           ,0.0,0,2627.88,9077.03,High,0,3,3,Resolved
3224-DFQNQ,Female,0,Yes    ,No        ,66,Yes         ,Yes             ,Fiber optic    ,Yes                ,No                 ,No                 ,One year      ,No              ,Electronic check         ,89.0,California,Carmel Valley         ,36.414611,-121.6386,59,Yes    ,Yes              ,10,None   ,8,No             ,Yes           ,0.0,0,2467.0800000000004,8365.68,Medium,0,6,6,Resolved
4432-ADRLB,Male  ,0,No     ,No        ,2,Yes         ,No              ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,No              ,Mailed check             ,44.65,California,Montague              ,41.759864,-122.379175,46,No     ,No               ,0,None   ,11,No             ,No            ,0.0,10,49.8,134.7,Low,9,1,10,NotResolved
0927-LCSMG,Male  ,0,No     ,No        ,7,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,No              ,Mailed check             ,74.65,California,San Jose              ,37.305622,-122.000887,23,No     ,No               ,0,Offer E,71,Yes            ,No            ,0.0,10,151.06,705.6099999999999,Medium,7,0,7,Resolved
4325-NFSKC,Male  ,1,No     ,No        ,19,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,No                 ,Month-to-month,Yes             ,Electronic check         ,90.6,California,Pacific Palisades     ,34.079449,-118.548306,68,No     ,No               ,0,Offer D,25,No             ,Yes           ,0.0,0,534.28,2194.28,Low,8,0,8,NotResolved
2027-CWDNU,Male  ,0,Yes    ,Yes       ,18,Yes         ,No              ,Fiber optic    ,Yes                ,No                 ,Yes                ,Month-to-month,Yes             ,Electronic check         ,85.6,California,Venice                ,33.991782,-118.479229,45,Yes    ,Yes              ,1,None   ,28,Yes            ,Yes           ,0.0,0,504.72,2106.22,High,6,0,6,Resolved
4289-DTDKW,Male  ,0,Yes    ,No        ,40,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,101.3,California,Madera                ,36.902954,-120.194274,54,Yes    ,Yes              ,1,Offer B,4,Yes            ,Yes           ,0.0,0,902.4,5015.5,Low,7,1,8,Resolved
7432-FFVAR,Female,0,Yes    ,Yes       ,46,Yes         ,No              ,Fiber optic    ,Yes                ,No                 ,Yes                ,One year      ,No              ,Bank transfer (automatic),90.95,California,Victorville           ,34.486835,-117.362274,23,Yes    ,Yes              ,2,Offer B,48,Yes            ,No            ,0.0,50,287.96,4574.56,High,0,4,4,Resolved
8752-GHJFU,Male  ,1,Yes    ,No        ,71,Yes         ,Yes             ,Fiber optic    ,Yes                ,No                 ,No                 ,One year      ,Yes             ,Electronic check         ,92.0,California,Applegate             ,38.983388,-120.988814,70,Yes    ,Yes              ,7,None   ,10,No             ,Yes           ,0.0,0,2598.6,9183.8,Medium,6,0,6,Resolved
1779-PWPMG,Female,1,Yes    ,No        ,72,Yes         ,Yes             ,Fiber optic    ,Yes                ,Yes                ,Yes                ,Two year      ,Yes             ,Bank transfer (automatic),114.65,California,San Jose              ,37.218705,-121.762429,73,Yes    ,Yes              ,1,Offer A,27,No             ,Yes           ,0.0,0,330.48,8664.43,Medium,1,3,4,Resolved
2683-BPJSO,Male  ,0,Yes    ,No        ,29,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,84.45,California,Byron                 ,37.83323,-121.601461,37,Yes    ,No               ,0,None   ,12,No             ,Yes           ,0.0,0,822.73,3289.83,Low,9,0,9,Resolved
7951-QKZPL,Female,0,Yes    ,Yes       ,33,Yes         ,Yes             ,No             ,No internet service,No internet service,No internet service,Two year      ,Yes             ,Mailed check             ,24.5,California,Saint Helena          ,38.581354,-122.296283,21,Yes    ,Yes              ,1,None   ,0,No             ,No            ,35.05,0,1165.23,1870.48,Medium,7,1,8,NotResolved
8580-QVLOC,Female,1,Yes    ,Yes       ,72,Yes         ,Yes             ,DSL            ,Yes                ,Yes                ,Yes                ,Two year      ,No              ,Credit card (automatic)  ,92.45,California,Merced                ,37.40122,-120.514191,78,Yes    ,No               ,0,None   ,6,No             ,Yes           ,0.0,0,1855.44,8295.69,Low,7,1,8,Resolved
0917-EZOLA,Male  ,1,Yes    ,No        ,72,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Two year      ,Yes             ,Bank transfer (automatic),104.15,California,Lakewood              ,33.847755,-118.112532,66,Yes    ,No               ,0,None   ,2,No             ,Yes           ,0.0,0,434.16,8124.11,Medium,7,1,8,Resolved
1689-MRZQR,Male  ,0,Yes    ,Yes       ,34,Yes         ,No              ,Fiber optic    ,No                 ,Yes                ,No                 ,Month-to-month,No              ,Electronic check         ,78.3,California,Turlock               ,37.529656,-120.854357,36,Yes    ,Yes              ,1,None   ,12,No             ,Yes           ,0.0,0,457.3,3021.6000000000004,Medium,7,1,8,Resolved
3050-GBUSH,Female,0,No     ,No        ,3,No          ,No phone service,DSL            ,No                 ,Yes                ,No                 ,Month-to-month,Yes             ,Credit card (automatic)  ,34.8,California,Burlingame            ,37.57028,-122.365778,25,No     ,No               ,0,None   ,46,No             ,Yes           ,0.0,0,0.0,113.95,High,6,0,6,Resolved
5895-QSXOD,Male  ,0,No     ,No        ,9,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,No              ,Mailed check             ,70.05,California,Alleghany             ,39.467828,-120.841386,42,No     ,No               ,0,None   ,24,No             ,Yes           ,0.0,0,434.25,1091.75,Medium,6,1,7,Resolved
8621-MNIHH,Female,1,Yes    ,No        ,34,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,Yes                ,Month-to-month,Yes             ,Electronic check         ,94.25,California,Madison               ,38.674276,-121.961866,75,Yes    ,Yes              ,1,None   ,4,No             ,Yes           ,0.0,0,97.92,3315.4700000000003,Low,8,0,8,NotResolved
6741-QRLUP,Female,0,No     ,No        ,63,Yes         ,Yes             ,DSL            ,Yes                ,No                 ,Yes                ,Two year      ,Yes             ,Credit card (automatic)  ,80.3,California,Olema                 ,38.052209,-122.775567,50,No     ,No               ,0,None   ,26,Yes            ,Yes           ,0.0,0,1974.42,6969.77,Medium,7,1,8,Resolved
6303-KFWSL,Female,0,No     ,No        ,29,Yes         ,Yes             ,DSL            ,No                 ,No                 ,No                 ,One year      ,Yes             ,Electronic check         ,55.25,California,Los Angeles           ,34.052917,-118.255178,28,No     ,No               ,0,None   ,69,No             ,Yes           ,0.0,0,1141.15,2761.3500000000004,High,0,6,6,Resolved
5656-MJEFC,Male  ,0,Yes    ,Yes       ,42,No          ,No phone service,DSL            ,Yes                ,Yes                ,No                 ,Two year      ,No              ,Credit card (automatic)  ,48.15,California,Victorville           ,34.486835,-117.362274,48,Yes    ,Yes              ,10,Offer B,8,No             ,Yes           ,0.0,0,0.0,2032.3,High,0,3,3,Resolved
9889-TMAHG,Male  ,1,No     ,No        ,8,Yes         ,No              ,Fiber optic    ,Yes                ,Yes                ,Yes                ,Month-to-month,No              ,Credit card (automatic)  ,100.3,California,Fremont               ,37.516791,-121.899117,66,No     ,No               ,0,None   ,27,Yes            ,Yes           ,0.0,0,92.56,924.91,Low,7,1,8,Resolved
1767-TGTKO,Female,0,Yes    ,Yes       ,8,Yes         ,No              ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,45.45,California,Dana Point            ,33.477923,-117.705314,30,Yes    ,No               ,0,Offer E,51,No             ,Yes           ,0.0,0,40.72,452.47,High,1,5,6,Resolved
5882-CMAZQ,Female,0,Yes    ,Yes       ,5,No          ,No phone service,DSL            ,Yes                ,No                 ,No                 ,Month-to-month,No              ,Electronic check         ,34.25,California,National City         ,32.67102,-117.095235,52,Yes    ,Yes              ,9,None   ,19,No             ,Yes           ,0.0,0,0.0,163.55,High,0,3,3,Resolved
5299-RULOA,Female,0,Yes    ,Yes       ,10,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,100.25,California,Whittier              ,33.976678,-118.065875,62,Yes    ,Yes              ,1,None   ,30,Yes            ,Yes           ,0.0,0,244.8,1309.45,Low,8,1,9,Resolved
7938-OUHIO,Male  ,0,No     ,No        ,3,Yes         ,No              ,Fiber optic    ,Yes                ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,98.7,California,Mill Valley           ,37.901371,-122.572024,28,No     ,No               ,0,Offer E,73,Yes            ,Yes           ,0.0,0,98.28,391.93,Medium,7,1,8,Resolved
6017-PPLPX,Male  ,0,Yes    ,Yes       ,20,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,70.45,California,Daly City             ,37.691561,-122.445202,47,Yes    ,Yes              ,1,None   ,8,No             ,Yes           ,0.0,0,329.79999999999995,1800.75,Low,8,1,9,NotResolved
4505-EXZHB,Female,1,No     ,No        ,6,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,No              ,Electronic check         ,74.4,California,Ducor                 ,35.846067,-119.004073,75,No     ,No               ,0,Offer E,27,No             ,No            ,0.0,20,53.46,507.56,Low,10,1,11,NotResolved
7459-RRWQZ,Female,0,No     ,No        ,15,Yes         ,Yes             ,DSL            ,No                 ,No                 ,Yes                ,Month-to-month,Yes             ,Bank transfer (automatic),64.65,California,Shasta                ,40.617614,-122.512861,51,No     ,No               ,0,Offer D,26,Yes            ,Yes           ,0.0,0,713.55,1708.1,Low,8,1,9,Resolved
2229-DPMBI,Female,0,Yes    ,Yes       ,8,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Two year      ,No              ,Mailed check             ,19.5,California,Blairsden Graeagle    ,39.783747,-120.661032,19,Yes    ,Yes              ,10,None   ,0,No             ,No            ,0.0,0,105.68,267.83000000000004,High,0,6,6,Resolved
2718-GAXQD,Female,1,Yes    ,Yes       ,4,Yes         ,No              ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,No              ,Electronic check         ,46.0,California,Lake City             ,41.729079,-120.225025,68,Yes    ,Yes              ,1,Offer E,52,No             ,Yes           ,0.0,0,168.52,350.12,Low,9,1,10,Resolved
6476-EPYZR,Male  ,0,Yes    ,Yes       ,12,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Month-to-month,No              ,Mailed check             ,20.5,California,Wishon                ,37.287758,-119.548156,57,Yes    ,Yes              ,6,None   ,0,No             ,No            ,0.0,0,552.72,808.22,Medium,6,0,6,Resolved
5989-PGKJB,Female,0,No     ,No        ,16,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,Yes                ,Month-to-month,Yes             ,Electronic check         ,86.25,California,San Diego             ,32.898613,-117.202937,40,No     ,No               ,0,Offer D,28,Yes            ,Yes           ,0.0,0,356.8,1696.9,High,6,0,6,Resolved
5564-NEMQO,Female,1,No     ,No        ,1,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Bank transfer (automatic),75.3,California,Thermal               ,33.53604,-116.119222,80,No     ,No               ,0,Offer E,17,No             ,No            ,0.0,20,35.09,130.39,Low,6,1,7,Resolved
6726-WEXXK,Male  ,1,Yes    ,No        ,27,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,No                 ,One year      ,Yes             ,Electronic check         ,85.9,California,Fields Landing        ,40.726949,-124.217378,72,Yes    ,Yes              ,7,None   ,14,No             ,Yes           ,0.0,0,1109.97,3330.07,Medium,6,0,6,Resolved
8910-ICHIU,Female,0,No     ,No        ,46,Yes         ,No              ,Fiber optic    ,No                 ,Yes                ,No                 ,One year      ,Yes             ,Credit card (automatic)  ,95.65,California,Essex                 ,34.9436,-115.287901,27,No     ,No               ,0,Offer B,59,No             ,Yes           ,0.0,0,1407.6,6071.8,Medium,0,6,6,Resolved
2424-WVHPL,Male  ,1,No     ,No        ,1,Yes         ,No              ,Fiber optic    ,Yes                ,No                 ,No                 ,Month-to-month,No              ,Electronic check         ,74.7,California,Redondo Beach         ,33.873395,-118.37019,79,No     ,No               ,0,None   ,2,No             ,Yes           ,0.0,0,27.65,102.35,High,6,0,6,NotResolved
4713-LZDRV,Female,1,No     ,No        ,2,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,Yes                ,Month-to-month,Yes             ,Electronic check         ,79.6,California,Malibu                ,34.037037,-118.705803,80,No     ,No               ,0,Offer E,30,No             ,Yes           ,0.0,0,63.82,258.87,Medium,9,0,9,Resolved
9526-BIHHD,Male  ,0,No     ,No        ,1,No          ,No phone service,DSL            ,No                 ,No                 ,No                 ,Month-to-month,No              ,Mailed check             ,29.7,California,San Jose              ,37.375156,-121.795867,30,No     ,No               ,0,Offer E,69,No             ,Yes           ,0.0,0,0.0,29.7,Low,7,0,7,Resolved
8040-MNRTF,Female,0,No     ,No        ,1,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,No              ,Mailed check             ,71.1,California,Taft                  ,35.184837,-119.402525,47,No     ,No               ,0,None   ,10,No             ,Yes           ,0.0,0,37.51,108.61,High,6,1,7,Resolved
5320-BRKGK,Female,0,Yes    ,Yes       ,58,Yes         ,Yes             ,DSL            ,Yes                ,Yes                ,No                 ,Two year      ,No              ,Mailed check             ,75.8,California,Twentynine Palms      ,34.17211,-115.769773,28,Yes    ,Yes              ,1,Offer B,69,No             ,Yes           ,0.0,0,166.46,4582.21,Medium,6,1,7,Resolved
4280-DLSHD,Male  ,0,Yes    ,No        ,8,Yes         ,No              ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Mailed check             ,54.75,California,San Bernardino        ,34.122501,-117.320138,36,Yes    ,Yes              ,10,Offer E,8,No             ,Yes           ,0.0,0,152.0,597.85,Medium,1,5,6,Resolved
0572-ZJKLT,Female,0,Yes    ,Yes       ,46,Yes         ,Yes             ,Fiber optic    ,Yes                ,No                 ,Yes                ,Two year      ,No              ,Mailed check             ,99.65,California,Chester               ,40.243494,-121.154733,32,Yes    ,Yes              ,10,Offer B,18,Yes            ,Yes           ,9.35,0,2265.96,6886.81,Medium,1,6,7,Resolved
9134-CEQMF,Male  ,1,Yes    ,No        ,7,Yes         ,No              ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,89.5,California,Nice                  ,39.12334,-122.838198,75,Yes    ,Yes              ,1,Offer E,27,No             ,Yes           ,0.0,0,95.41,772.11,Low,8,0,8,Resolved
8035-PWSEV,Female,0,No     ,No        ,6,Yes         ,No              ,Fiber optic    ,Yes                ,No                 ,Yes                ,Month-to-month,Yes             ,Electronic check         ,89.25,California,Hayward               ,37.656695,-122.048361,60,No     ,No               ,0,Offer E,10,Yes            ,Yes           ,0.0,0,215.28000000000003,702.33,Medium,7,0,7,Resolved
2003-CKLOR,Male  ,0,No     ,No        ,66,Yes         ,No              ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,No              ,Electronic check         ,99.5,California,Igo                   ,40.524535,-122.647172,62,No     ,No               ,0,Offer A,26,Yes            ,Yes           ,0.0,0,1704.12,8414.62,Low,7,1,8,Resolved
5318-IXUZF,Female,0,No     ,No        ,2,Yes         ,No              ,Fiber optic    ,No                 ,Yes                ,No                 ,Month-to-month,Yes             ,Bank transfer (automatic),87.15,California,Redondo Beach         ,33.830453,-118.384565,50,No     ,No               ,0,None   ,6,No             ,Yes           ,0.0,0,12.4,196.15,Low,7,0,7,NotResolved
6712-OAWRH,Female,1,No     ,No        ,26,Yes         ,No              ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,91.25,California,San Bernardino        ,34.084909,-117.258107,79,No     ,No               ,0,Offer C,27,No             ,Yes           ,0.0,0,901.94,3253.74,Medium,7,0,7,Resolved
9090-SGQXL,Male  ,1,Yes    ,No        ,68,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,105.3,California,Ben Lomond            ,37.078873,-122.090386,70,Yes    ,Yes              ,1,None   ,29,No             ,Yes           ,0.0,0,3207.56,10507.21,Medium,7,0,7,Resolved
4312-GVYNH,Female,0,Yes    ,No        ,70,No          ,No phone service,DSL            ,Yes                ,No                 ,Yes                ,Two year      ,Yes             ,Bank transfer (automatic),49.85,California,Westminster           ,33.752591,-117.993661,46,Yes    ,Yes              ,8,None   ,26,Yes            ,Yes           ,0.0,0,0.0,3370.2,Medium,0,3,3,Resolved
7854-EKTJL,Female,0,No     ,Yes       ,2,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Month-to-month,Yes             ,Electronic check         ,19.6,California,Salinas               ,36.64152,-121.622188,31,No     ,No               ,0,None   ,0,No             ,No            ,0.0,0,59.62,95.47,Medium,6,1,7,Resolved
0114-IGABW,Female,0,Yes    ,No        ,71,No          ,No phone service,DSL            ,Yes                ,Yes                ,Yes                ,Two year      ,No              ,Bank transfer (automatic),58.25,California,Cambria               ,35.591387,-121.032256,40,Yes    ,Yes              ,2,Offer A,29,Yes            ,Yes           ,0.0,0,0.0,4145.9,High,7,1,8,Resolved
4282-YMKNA,Female,0,No     ,No        ,9,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,74.75,California,Biola                 ,36.798882,-120.019511,55,No     ,No               ,0,Offer E,12,No             ,Yes           ,0.0,0,148.32,854.9200000000001,Low,8,1,9,Resolved
5995-WWKKG,Female,0,No     ,No        ,37,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,One year      ,Yes             ,Electronic check         ,19.8,California,Running Springs       ,34.186211,-117.07683,62,No     ,No               ,0,Offer C,0,No             ,No            ,0.0,0,1116.29,1811.34,High,1,4,5,NotResolved
7242-EDTYC,Male  ,0,No     ,Yes       ,44,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Two year      ,No              ,Bank transfer (automatic),19.55,California,Pine Valley           ,32.800671,-116.483363,48,No     ,No               ,0,Offer B,0,No             ,No            ,0.0,0,632.28,1452.23,Medium,1,5,6,Resolved
7398-SKNQZ,Female,0,Yes    ,No        ,3,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,No              ,Electronic check         ,94.9,California,Downey                ,33.940884,-118.128628,51,Yes    ,Yes              ,5,None   ,7,Yes            ,Yes           ,0.0,0,8.91,282.11,High,0,6,6,NotResolved
1047-NNCBF,Male  ,0,No     ,No        ,20,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,No              ,Credit card (automatic)  ,70.55,California,San Jose              ,37.238758,-121.828375,56,No     ,No               ,0,None   ,26,No             ,No            ,17.6,0,76.0,1551.95,Medium,0,6,6,Resolved
4919-IKATY,Male  ,0,Yes    ,Yes       ,5,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,84.5,California,Joshua Tree           ,34.167236,-116.281511,64,Yes    ,Yes              ,3,Offer E,8,No             ,Yes           ,0.0,0,184.4,638.15,Low,9,0,9,Resolved
6035-BXTTY,Female,1,No     ,No        ,32,Yes         ,No              ,DSL            ,Yes                ,No                 ,No                 ,Month-to-month,No              ,Bank transfer (automatic),54.65,California,Rancho Santa Fe       ,33.012751,-117.200617,69,No     ,No               ,0,None   ,14,No             ,No            ,0.0,10,637.44,2477.54,High,1,6,7,Resolved
7762-URZQH,Male  ,0,Yes    ,No        ,66,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Two year      ,Yes             ,Credit card (automatic)  ,106.05,California,Venice                ,33.991782,-118.479229,30,Yes    ,No               ,0,None   ,52,Yes            ,Yes           ,0.0,0,1551.66,8533.01,Low,8,0,8,Resolved
2379-ENZGV,Male  ,0,No     ,No        ,6,Yes         ,No              ,Fiber optic    ,No                 ,Yes                ,No                 ,Month-to-month,Yes             ,Electronic check         ,84.85,California,Bloomington           ,34.059722,-117.39104,61,No     ,No               ,0,Offer E,12,No             ,Yes           ,0.0,0,235.92,759.4200000000001,Low,7,0,7,Resolved
8443-ZRDBZ,Male  ,0,No     ,No        ,4,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,76.05,California,Fontana               ,34.136367,-117.460803,62,No     ,No               ,0,None   ,29,No             ,Yes           ,0.0,0,169.76,488.66,Low,7,0,7,Resolved
2192-CKRLV,Female,0,Yes    ,No        ,72,No          ,No phone service,DSL            ,No                 ,No                 ,Yes                ,Two year      ,Yes             ,Electronic check         ,49.2,California,Wilton                ,38.392559,-121.225093,57,Yes    ,Yes              ,2,Offer A,15,Yes            ,Yes           ,0.0,0,0.0,3580.95,Medium,1,4,5,Resolved
6100-QQHEB,Male  ,0,Yes    ,Yes       ,17,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,92.55,California,San Jose              ,37.304681,-121.809955,42,Yes    ,Yes              ,1,Offer D,13,Yes            ,Yes           ,0.0,0,301.07,1816.17,Medium,9,1,10,Resolved
