customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,state,city,latitude,longitude,age,married,referred_a_friend,number_of_referrals,offer,avg_monthly_gb_download,streaming_music,unlimited_data,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_level,open_issue_count,close_issue_count,support_interaction_count,resolution_status_open_closed
8066-POXGX,Female,0,No     ,No        ,13,No          ,No phone service,DSL            ,No                 ,No                 ,Yes                ,Month-to-month,Yes             ,Electronic check         ,35.1,California,Fresno                ,36.878709,-119.7645,28,No     ,No               ,0,Offer D,53,Yes            ,Yes           ,0.0,0,0.0,446.1,Medium,7,0,7,Resolved
7571-YXDAD,Female,0,No     ,No        ,2,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,No              ,Credit card (automatic)  ,74.9,California,Davis                 ,38.544002,-121.685559,37,No     ,No               ,0,None   ,18,No             ,Yes           ,0.0,0,76.56,223.71,Low,9,1,10,Resolved
2720-WGKHP,Male  ,1,No     ,No        ,2,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,94.0,California,Sloughhouse           ,38.470423,-121.114897,65,No     ,No               ,0,Offer E,22,Yes            ,Yes           ,0.0,0,41.98,223.68,Low,9,0,9,Resolved
9512-UIBFX,Male  ,0,Yes    ,Yes       ,18,Yes         ,No              ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,No              ,Mailed check             ,95.15,California,West Covina           ,34.061634,-117.893169,52,Yes    ,Yes              ,6,None   ,28,Yes            ,Yes           ,10.17,0,27.18,1796.96,Medium,6,0,6,Resolved
6861-OKBCE,Female,0,No     ,Yes       ,11,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Month-to-month,No              ,Credit card (automatic)  ,20.1,California,Seal Beach            ,33.75462,-118.071128,62,No     ,No               ,0,Offer D,0,No             ,No            ,0.0,0,363.66,585.01,Low,9,1,10,Resolved
4250-WAROZ,Male  ,1,Yes    ,Yes       ,60,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,Yes                ,Month-to-month,Yes             ,Electronic check         ,93.25,California,Fresno                ,36.749403,-119.787574,70,Yes    ,Yes              ,4,None   ,53,No             ,Yes           ,0.0,0,1180.8,6955.35,Medium,7,1,8,Resolved
7841-TZDMQ,Male  ,0,No     ,No        ,2,Yes         ,No              ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Credit card (automatic)  ,46.0,California,Sun Valley            ,34.231053,-118.338307,19,No     ,No               ,0,None   ,41,Yes            ,Yes           ,0.0,0,99.62,184.12,Medium,7,0,7,Resolved
5134-IKDAY,Female,0,Yes    ,Yes       ,1,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,69.8,California,Twain                 ,40.022184,-121.062384,34,Yes    ,Yes              ,1,None   ,13,No             ,Yes           ,0.0,0,11.08,80.88,Medium,9,0,9,Resolved
5389-FFVKB,Male  ,1,Yes    ,No        ,32,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,Yes                ,Month-to-month,Yes             ,Credit card (automatic)  ,80.3,California,Thousand Oaks         ,34.214054,-118.88109,71,Yes    ,Yes              ,1,None   ,25,Yes            ,Yes           ,0.0,0,66.56,2549.61,Low,9,1,10,Resolved
5419-KLXBN,Female,0,Yes    ,Yes       ,25,Yes         ,No              ,Fiber optic    ,No                 ,Yes                ,No                 ,Month-to-month,Yes             ,Bank transfer (automatic),89.15,California,Palomar Mountain      ,33.309852,-116.823091,36,Yes    ,Yes              ,1,None   ,5,No             ,Yes           ,0.0,0,616.0,2873.75,Low,9,0,9,Resolved
0031-PVLZI,Female,0,Yes    ,Yes       ,4,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Month-to-month,No              ,Mailed check             ,20.35,California,Korbel                ,40.7666,-123.80458,34,Yes    ,No               ,0,Offer E,0,No             ,No            ,0.0,0,49.72,126.07,Low,8,1,9,Resolved
5117-ZSMHQ,Female,0,Yes    ,Yes       ,71,Yes         ,Yes             ,DSL            ,Yes                ,Yes                ,Yes                ,Two year      ,No              ,Bank transfer (automatic),89.9,California,Pioneer               ,38.546999,-120.271114,22,Yes    ,Yes              ,9,Offer A,85,Yes            ,No            ,0.0,150,2667.47,9160.17,High,1,6,7,Resolved
1548-ARAGG,Female,0,Yes    ,Yes       ,4,Yes         ,Yes             ,DSL            ,Yes                ,No                 ,No                 ,Month-to-month,Yes             ,Mailed check             ,58.5,California,Cedar Glen            ,34.255203,-117.175654,28,Yes    ,Yes              ,9,None   ,52,No             ,Yes           ,0.0,0,140.8,365.65,Medium,1,3,4,Resolved
0886-QGENL,Female,1,Yes    ,No        ,27,Yes         ,No              ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,101.25,California,San Diego             ,32.741499,-117.127409,72,Yes    ,Yes              ,1,None   ,13,No             ,Yes           ,0.0,0,1237.14,3991.59,Low,7,1,8,Resolved
0786-IVLAW,Female,1,No     ,No        ,66,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,One year      ,No              ,Bank transfer (automatic),108.1,California,Valley Village        ,34.165783,-118.399795,72,No     ,No               ,0,None   ,28,No             ,Yes           ,0.0,0,235.62,7474.22,Medium,0,3,3,Resolved
5393-RXQSZ,Male  ,0,No     ,No        ,1,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,Yes                ,Month-to-month,No              ,Electronic check         ,79.6,California,Taft                  ,35.184837,-119.402525,40,No     ,No               ,0,None   ,22,Yes            ,Yes           ,0.0,0,19.32,98.92,Medium,9,0,9,Resolved
2371-JQHZZ,Male  ,0,Yes    ,No        ,24,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,93.0,California,Bakersfield           ,35.280113,-118.962329,54,Yes    ,Yes              ,7,None   ,20,Yes            ,No            ,0.0,40,1125.84,3413.8900000000003,High,0,3,3,NotResolved
4322-RCYMT,Male  ,0,Yes    ,Yes       ,68,Yes         ,Yes             ,DSL            ,Yes                ,No                 ,Yes                ,One year      ,Yes             ,Bank transfer (automatic),75.8,California,Palomar Mountain      ,33.309852,-116.823091,63,Yes    ,Yes              ,1,Offer A,18,Yes            ,No            ,0.0,90,1984.24,7368.19,Medium,8,0,8,Resolved
6485-QXWWE,Female,0,No     ,Yes       ,62,Yes         ,Yes             ,No             ,No internet service,No internet service,No internet service,Two year      ,No              ,Bank transfer (automatic),26.0,California,Old Station           ,40.656287,-121.428965,51,No     ,No               ,0,Offer B,0,No             ,No            ,0.0,0,175.46,1814.16,Medium,1,5,6,Resolved
6061-PQHMK,Female,0,No     ,No        ,25,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,One year      ,No              ,Credit card (automatic)  ,19.9,California,Los Angeles           ,34.048013,-118.293953,50,No     ,No               ,0,None   ,0,No             ,No            ,0.0,0,34.0,561.5,High,0,6,6,Resolved
9667-TKTVZ,Female,0,No     ,No        ,2,Yes         ,Yes             ,DSL            ,Yes                ,No                 ,No                 ,Month-to-month,Yes             ,Mailed check             ,54.35,California,Los Osos              ,35.279984,-120.824288,38,No     ,No               ,0,None   ,7,No             ,Yes           ,0.0,0,51.62,168.67,High,7,1,8,NotResolved
9356-AXGMP,Male  ,0,Yes    ,No        ,38,Yes         ,Yes             ,Fiber optic    ,Yes                ,Yes                ,Yes                ,One year      ,Yes             ,Electronic check         ,110.7,California,Somerset              ,38.606703,-120.586659,59,Yes    ,Yes              ,9,Offer C,15,Yes            ,Yes           ,0.0,0,1599.04,6027.64,Medium,6,1,7,Resolved
7353-YOWFP,Female,0,No     ,No        ,7,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,One year      ,No              ,Mailed check             ,20.25,California,Brookdale             ,37.106902,-122.100006,41,No     ,No               ,0,None   ,0,No             ,No            ,0.0,0,277.13,406.28,High,1,6,7,Resolved
5243-SAOTC,Male  ,0,No     ,No        ,54,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Bank transfer (automatic),79.85,California,Bonsall               ,33.290907,-117.202895,36,No     ,No               ,0,Offer B,3,No             ,Yes           ,0.0,0,412.56,4720.81,High,1,5,6,Resolved
8035-PWSEV,Female,0,No     ,No        ,6,Yes         ,No              ,Fiber optic    ,Yes                ,No                 ,Yes                ,Month-to-month,Yes             ,Electronic check         ,89.25,California,Hayward               ,37.656695,-122.048361,60,No     ,No               ,0,Offer E,10,Yes            ,Yes           ,0.0,0,215.28000000000003,702.33,Medium,7,0,7,Resolved
